ID,OR,SR,OR-Description,SR-Description,Product,Quantity,quantityUnitOfMeasure,Crew,Shift,PostingDate
3098390,0126542001001,0126542001001,BAKING,BAKING,XMPL-BSC00E5,499.9980000000,g,C,Shift 1,2023-06-21 10:22:57.750
3098400,0126542001001,0126542001001,BAKING,BAKING,XMPL-BSC00E5,501.0000000000,g,C,Shift 1,2023-06-21 10:23:16.907
3098409,0126542001001,0126542001001,BAKING,BAKING,XMPL-BSC00E5,487.9980000000,g,C,Shift 1,2023-06-21 10:23:33.280
3098418,0126542001001,0126542001001,BAKING,BAKING,XMPL-BSC00E5,490.0020000000,g,C,Shift 1,2023-06-21 10:23:42.420
3098508,0126400001001,0126400001001,BAKING,BAKING,XMPL-BSC00,925.0000000000,g,C,Shift 1,2023-06-21 11:38:54.910
3098517,0126400001001,0126400001001,BAKING,BAKING,XMPL-BSC00,940.0000000000,g,C,Shift 1,2023-06-21 11:39:04.753
3098710,0126542001001,0126542001001,BAKING,BAKING,XMPL-BSC00E5,471.0000000000,g,C,Shift 1,2023-06-21 13:48:37.293
3098719,0126542001001,0126542001001,BAKING,BAKING,XMPL-BSC00E5,480.0000000000,g,C,Shift 1,2023-06-21 13:48:56.497
3098729,0126542001001,0126542001001,BAKING,BAKING,XMPL-BSC00E5,480.0000000000,g,C,Shift 1,2023-06-21 13:49:36.967
3098738,0126542001001,0126542001001,BAKING,BAKING,XMPL-BSC00E5,474.0000000000,g,C,Shift 1,2023-06-21 13:49:46.030
3098832,0126728001001,0126728001001,BAKING,BAKING,XMPL-FRM125,550.0020000000,g,C,Shift 1,2023-06-21 14:31:06.150
3098841,0126728001001,0126728001001,BAKING,BAKING,XMPL-FRM125,550.0020000000,g,C,Shift 1,2023-06-21 14:31:29.450
3098850,0126728001001,0126728001001_001,BAKING,BAKING,XMPL-FRM125,466.9980000000,g,C,Shift 1,2023-06-21 14:31:58.953
3098859,0126728001001,0126728001001_001,BAKING,BAKING,XMPL-FRM125,466.9980000000,g,C,Shift 1,2023-06-21 14:32:06.970
3098921,0126400001001,0126400001001,BAKING,BAKING,XMPL-BSC00,950.0000000000,g,C,Shift 1,2023-06-21 15:40:19.330
3098930,0126400001001,0126400001001,BAKING,BAKING,XMPL-BSC00,953.0000000000,g,C,Shift 1,2023-06-21 15:40:31.457
3099008,0126542001001,0126542001001,BAKING,BAKING,XMPL-BSC00E5,490.9980000000,g,C,Shift 1,2023-06-21 16:50:22.050
3099017,0126542001001,0126542001001,BAKING,BAKING,XMPL-BSC00E5,490.0020000000,g,C,Shift 1,2023-06-21 16:50:43.260
3099026,0126542001001,0126542001001,BAKING,BAKING,XMPL-BSC00E5,480.0000000000,g,C,Shift 1,2023-06-21 16:51:06.620
3099035,0126542001001,0126542001001,BAKING,BAKING,XMPL-BSC00E5,480.0000000000,g,C,Shift 1,2023-06-21 16:51:16.200
3099075,0126672001001,0126672001001,BAKING,BAKING,XMPL-BLDSTT,1015.9980000000,g,C,Shift 1,2023-06-21 16:59:03.753
3099081,0126672001001,0126672001001,BAKING,BAKING,XMPL-BLDSTT,1018.0020000000,g,C,Shift 1,2023-06-21 16:59:14.240
3099272,0126400001001,0126400001001,BAKING,BAKING,XMPL-BSC00,955.0000000000,g,D,Shift 2,2023-06-21 20:15:18.803
3099281,0126400001001,0126400001001,BAKING,BAKING,XMPL-BSC00,945.0000000000,g,D,Shift 2,2023-06-21 20:15:28.257
3099336,0126672001001,0126672001001,BAKING,BAKING,XMPL-BLDSTT,1042.0020000000,g,D,Shift 2,2023-06-21 21:03:38.293
3099342,0126672001001,0126672001001,BAKING,BAKING,XMPL-BLDSTT,1051.9980000000,g,D,Shift 2,2023-06-21 21:03:45.793
3099363,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,600.0000000000,g,D,Shift 2,2023-06-21 21:07:26.440
3099372,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,610.0080000000,g,D,Shift 2,2023-06-21 21:07:50.230
3099381,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,370.0080000000,g,D,Shift 2,2023-06-21 21:08:05.557
3099390,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,370.0080000000,g,D,Shift 2,2023-06-21 21:08:16.307
3099561,0126672001001,0126672001001,BAKING,BAKING,XMPL-BLDSTT,1078.0020000000,g,D,Shift 2,2023-06-22 00:52:18.280
3099567,0126672001001,0126672001001,BAKING,BAKING,XMPL-BLDSTT,1053.0000000000,g,D,Shift 2,2023-06-22 00:52:27.907
3099593,0126400001001,0126400001001,BAKING,BAKING,XMPL-BSC00,1080.0000000000,g,D,Shift 2,2023-06-22 01:09:04.913
3099602,0126400001001,0126400001001,BAKING,BAKING,XMPL-BSC00,935.0000000000,g,D,Shift 2,2023-06-22 01:09:14.950
3099623,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,625.0080000000,g,D,Shift 2,2023-06-22 01:43:48.733
3099632,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,630.0000000000,g,D,Shift 2,2023-06-22 01:44:06.063
3099641,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,379.9920000000,g,D,Shift 2,2023-06-22 01:44:21.517
3099650,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,385.0080000000,g,D,Shift 2,2023-06-22 01:44:41.343
3099783,0126672001001,0126672001001,BAKING,BAKING,XMPL-BLDSTT,1050.0000000000,g,D,Shift 2,2023-06-22 04:04:22.523
3099789,0126672001001,0126672001001,BAKING,BAKING,XMPL-BLDSTT,1035.0000000000,g,D,Shift 2,2023-06-22 04:04:35.433
3099870,0126766001001,0126766001001,BAKING,BAKING,XMPL-BSC00,910.0000000000,g,D,Shift 2,2023-06-22 04:50:20.137
3099879,0126766001001,0126766001001,BAKING,BAKING,XMPL-BSC00,910.0000000000,g,D,Shift 2,2023-06-22 04:50:25.357
3099911,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,640.0080000000,g,D,Shift 2,2023-06-22 05:03:28.310
3099920,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,634.9920000000,g,D,Shift 2,2023-06-22 05:03:55.190
3099923,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,-250.0080000000,g,D,Shift 2,2023-06-22 05:04:45.230
3099926,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,-250.0080000000,g,D,Shift 2,2023-06-22 05:05:21.967
3099935,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,640.0080000000,g,D,Shift 2,2023-06-22 05:06:06.270
3099944,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,634.9920000000,g,D,Shift 2,2023-06-22 05:06:19.443
3100088,0126678001001,0126678001001,BAKING,BAKING,XMPL-BLDSTT,675.1000000000,g,C,Shift 1,2023-06-22 07:06:54.357
3100094,0126678001001,0126678001001,BAKING,BAKING,XMPL-BLDSTT,694.1040000000,g,C,Shift 1,2023-06-22 07:07:04.733
3100100,0126678001001,0126678001001_001,BAKING,BAKING,XMPL-BLDSTT,355.8920000000,g,C,Shift 1,2023-06-22 07:07:16.733
3100106,0126678001001,0126678001001_001,BAKING,BAKING,XMPL-BLDSTT,362.8920000000,g,C,Shift 1,2023-06-22 07:07:29.470
3100192,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,673.9920000000,g,C,Shift 1,2023-06-22 08:15:06.910
3100201,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,670.0080000000,g,C,Shift 1,2023-06-22 08:15:23.723
3100210,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,408.0000000000,g,C,Shift 1,2023-06-22 08:15:41.303
3100219,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,400.0080000000,g,C,Shift 1,2023-06-22 08:15:51.210
3100310,0126766001001,0126766001001,BAKING,BAKING,XMPL-BSC00,968.0000000000,g,C,Shift 1,2023-06-22 09:10:16.393
3100319,0126766001001,0126766001001,BAKING,BAKING,XMPL-BSC00,960.0000000000,g,C,Shift 1,2023-06-22 09:10:46.923
3100464,0126678001001,0126678001001,BAKING,BAKING,XMPL-BLDSTT,677.1000000000,g,C,Shift 1,2023-06-22 10:59:21.867
3100490,0126678001001,0126678001001,BAKING,BAKING,XMPL-BLDSTT,673.1000000000,g,C,Shift 1,2023-06-22 10:59:35.850
3100496,0126678001001,0126678001001,BAKING,BAKING,XMPL-BLDSTT,673.1000000000,g,C,Shift 1,2023-06-22 10:59:48.943
3100502,0126678001001,0126678001001_001,BAKING,BAKING,XMPL-BLDSTT,355.8920000000,g,C,Shift 1,2023-06-22 11:00:02.257
3100508,0126678001001,0126678001001_001,BAKING,BAKING,XMPL-BLDSTT,350.8960000000,g,C,Shift 1,2023-06-22 11:00:13.040
3100574,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,630.0000000000,g,C,Shift 1,2023-06-22 11:42:35.893
3100583,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,640.0080000000,g,C,Shift 1,2023-06-22 11:42:47.817
3100592,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,381.0000000000,g,C,Shift 1,2023-06-22 11:43:00.837
3100601,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,390.0000000000,g,C,Shift 1,2023-06-22 11:43:10.993
3100760,0126673001001,0126673001001,BAKING,BAKING,XMPL-FRM150TT,1014.0000000000,g,C,Shift 1,2023-06-22 14:01:14.847
3100767,0126673001001,0126673001001,BAKING,BAKING,XMPL-FRM150TT,1000.9980000000,g,C,Shift 1,2023-06-22 14:01:24.457
3100819,0126766001001,0126766001001,BAKING,BAKING,XMPL-BSC00,970.0000000000,g,C,Shift 1,2023-06-22 14:47:45.583
3100828,0126766001001,0126766001001,BAKING,BAKING,XMPL-BSC00,965.0000000000,g,C,Shift 1,2023-06-22 14:47:52.363
3100904,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,648.0000000000,g,C,Shift 1,2023-06-22 15:47:03.843
3100913,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,634.0080000000,g,C,Shift 1,2023-06-22 15:47:21.080
3100932,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,382.0080000000,g,C,Shift 1,2023-06-22 15:47:35.627
3100941,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,379.9920000000,g,C,Shift 1,2023-06-22 15:47:41.960
3100963,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,382.0080000000,g,C,Shift 1,2023-06-22 15:58:33.880
3101295,0126802001001,0126802001001,BAKING,BAKING,XMPL-FRM150TT,1002.0000000000,g,D,Shift 2,2023-06-22 19:20:50.713
3101302,0126802001001,0126802001001,BAKING,BAKING,XMPL-FRM150TT,-1002.0000000000,g,D,Shift 2,2023-06-22 19:20:59.980
3101309,0126802001001,0126802001001,BAKING,BAKING,XMPL-FRM150TT,1002.0000000000,g,D,Shift 2,2023-06-22 19:21:20.603
3101316,0126802001001,0126802001001,BAKING,BAKING,XMPL-FRM150TT,1000.0000000000,g,D,Shift 2,2023-06-22 19:21:37.027
3101324,0126766001001,0126766001001,BAKING,BAKING,XMPL-BSC00,930.0000000000,g,D,Shift 2,2023-06-22 19:26:28.253
3101333,0126766001001,0126766001001,BAKING,BAKING,XMPL-BSC00,930.0000000000,g,D,Shift 2,2023-06-22 19:26:44.307
3101409,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,640.0080000000,g,D,Shift 2,2023-06-22 19:50:40.683
3101418,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,649.9920000000,g,D,Shift 2,2023-06-22 19:51:31.160
3101446,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,390.0000000000,g,D,Shift 2,2023-06-22 19:53:26.987
3101455,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,394.9920000000,g,D,Shift 2,2023-06-22 19:54:06.540
3101463,0126802001001,0126802001001,BAKING,BAKING,XMPL-FRM150TT,900.0000000000,g,D,Shift 2,2023-06-22 20:41:33.800
3101470,0126802001001,0126802001001,BAKING,BAKING,XMPL-FRM150TT,-900.0000000000,g,D,Shift 2,2023-06-22 20:41:42.957
3101498,0126802001001,0126802001001,BAKING,BAKING,XMPL-FRM150TT,900.0000000000,g,D,Shift 2,2023-06-22 20:42:20.840
3101525,0126802001001,0126802001001,BAKING,BAKING,XMPL-FRM150TT,930.0000000000,g,D,Shift 2,2023-06-22 20:42:36.807
3101532,0126802001001,0126802001001,BAKING,BAKING,XMPL-FRM150TT,930.0000000000,g,D,Shift 2,2023-06-22 20:42:53.907
3101759,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,649.9920000000,g,D,Shift 2,2023-06-22 23:06:10.407
3101768,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,649.9920000000,g,D,Shift 2,2023-06-22 23:06:25.623
3101777,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,400.0080000000,g,D,Shift 2,2023-06-22 23:06:52.850
3101786,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,400.0080000000,g,D,Shift 2,2023-06-22 23:07:04.117
3101899,0126674001001,0126674001001,BAKING,BAKING,XMPL-FRM150TT,1010.8409640000,g,A,Shift 2,2023-06-23 00:34:15.060
3101906,0126674001001,0126674001001,BAKING,BAKING,XMPL-FRM150TT,1001.2048190000,g,A,Shift 2,2023-06-23 00:34:26.217
3101957,0126766001001,0126766001001,BAKING,BAKING,XMPL-BSC00,970.0000000000,g,A,Shift 2,2023-06-23 00:54:07.100
3101966,0126766001001,0126766001001,BAKING,BAKING,XMPL-BSC00,980.0000000000,g,A,Shift 2,2023-06-23 00:54:13.363
3102143,0126674001001,0126674001001,BAKING,BAKING,XMPL-FRM150TT,1009.6409640000,g,A,Shift 2,2023-06-23 02:56:38.893
3102150,0126674001001,0126674001001,BAKING,BAKING,XMPL-FRM150TT,1012.0481930000,g,A,Shift 2,2023-06-23 02:56:49.847
3102167,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,940.0000000000,g,A,Shift 2,2023-06-23 03:14:45.810
3102177,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,950.0000000000,g,A,Shift 2,2023-06-23 03:14:52.903
3102278,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,664.9920000000,g,A,Shift 2,2023-06-23 04:00:44.483
3102287,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,669.0000000000,g,A,Shift 2,2023-06-23 04:02:25.257
3102296,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,409.9920000000,g,A,Shift 2,2023-06-23 04:04:03.383
3102305,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,408.0000000000,g,A,Shift 2,2023-06-23 04:05:11.263
3102525,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,930.0000000000,g,B,Shift 1,2023-06-23 07:01:28.507
3102535,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,930.0000000000,g,B,Shift 1,2023-06-23 07:01:51.993
3102543,0126674001001,0126674001001,BAKING,BAKING,XMPL-FRM150TT,1006.0265060000,g,B,Shift 1,2023-06-23 07:20:46.723
3102550,0126674001001,0126674001001,BAKING,BAKING,XMPL-FRM150TT,999.9975900000,g,B,Shift 1,2023-06-23 07:21:22.867
3102603,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,562.9920000000,g,B,Shift 1,2023-06-23 08:15:06.963
3102612,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,570.0000000000,g,B,Shift 1,2023-06-23 08:16:02.453
3102621,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,346.9920000000,g,B,Shift 1,2023-06-23 08:16:54.900
3102630,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,348.0000000000,g,B,Shift 1,2023-06-23 08:17:08.463
3102900,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,666.0000000000,g,B,Shift 1,2023-06-23 10:43:24.873
3102909,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,651.0000000000,g,B,Shift 1,2023-06-23 10:43:31.483
3102918,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,411.0000000000,g,B,Shift 1,2023-06-23 10:44:05.860
3102927,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,396.0000000000,g,B,Shift 1,2023-06-23 10:44:13.047
3102934,0126674001001,0126674001001,BAKING,BAKING,XMPL-FRM150TT,898.7927710000,g,B,Shift 1,2023-06-23 10:54:41.380
3102941,0126674001001,0126674001001,BAKING,BAKING,XMPL-FRM150TT,920.4795180000,g,B,Shift 1,2023-06-23 10:54:53.567
3103001,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,900.0000000000,g,B,Shift 1,2023-06-23 11:13:45.200
3103011,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,900.0000000000,g,B,Shift 1,2023-06-23 11:13:52.753
3103324,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,634.0080000000,g,B,Shift 1,2023-06-23 14:00:12.097
3103333,0126543001001,0126543001001,BAKING,BAKING,XMPL-BSC00E5,643.9920000000,g,B,Shift 1,2023-06-23 14:00:23.470
3103342,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,388.9920000000,g,B,Shift 1,2023-06-23 14:00:41.507
3103351,0126543001001,0126543001001_001,BAKING,BAKING,XMPL-BSC00E5,394.9920000000,g,B,Shift 1,2023-06-23 14:00:49.227
3103372,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,910.0000000000,g,B,Shift 1,2023-06-23 14:35:13.083
3103382,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,910.0000000000,g,B,Shift 1,2023-06-23 14:35:22.100
3103620,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,871.4285710000,g,B,Shift 1,2023-06-23 16:27:26.680
3103629,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,874.2857140000,g,B,Shift 1,2023-06-23 16:27:37.820
3104048,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,965.0000000000,g,A,Shift 2,2023-06-23 19:48:26.497
3104058,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,970.0000000000,g,A,Shift 2,2023-06-23 19:48:55.560
3104146,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,736.9920000000,g,A,Shift 2,2023-06-23 20:49:39.157
3104155,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,741.9960000000,g,A,Shift 2,2023-06-23 20:50:10.330
3104164,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,268.9920000000,g,A,Shift 2,2023-06-23 20:51:06.290
3104172,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,922.8571430000,g,A,Shift 2,2023-06-23 20:51:11.353
3104182,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,268.9920000000,g,A,Shift 2,2023-06-23 20:51:14.633
3104190,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,922.8571430000,g,A,Shift 2,2023-06-23 20:51:40.433
3104199,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,910.0000000000,g,A,Shift 2,2023-06-23 20:52:54.357
3104285,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,881.4285710000,g,A,Shift 2,2023-06-23 22:39:05.987
3104294,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,881.4285710000,g,A,Shift 2,2023-06-23 22:39:27.113
3104475,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,759.9960000000,g,A,Shift 2,2023-06-24 00:31:39.977
3104484,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,763.0020000000,g,A,Shift 2,2023-06-24 00:31:54.773
3104493,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,275.9940000000,g,A,Shift 2,2023-06-24 00:32:27.890
3104502,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,277.0020000000,g,A,Shift 2,2023-06-24 00:32:40.720
3104588,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,858.5714290000,g,A,Shift 2,2023-06-24 01:41:23.147
3104597,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,860.0000000000,g,A,Shift 2,2023-06-24 01:42:08.687
3104619,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,928.0000000000,g,A,Shift 2,2023-06-24 02:17:22.247
3104629,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,909.0000000000,g,A,Shift 2,2023-06-24 02:17:36.327
3104886,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,757.0080000000,g,A,Shift 2,2023-06-24 03:54:14.173
3104895,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,770.9940000000,g,A,Shift 2,2023-06-24 03:54:25.690
3104904,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,275.0040000000,g,A,Shift 2,2023-06-24 03:54:56.600
3104913,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,279.0000000000,g,A,Shift 2,2023-06-24 03:55:12.370
3105007,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,858.5714290000,g,A,Shift 2,2023-06-24 04:51:21.493
3105016,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,860.0000000000,g,A,Shift 2,2023-06-24 04:52:24.567
3105093,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,958.0000000000,g,A,Shift 2,2023-06-24 05:37:25.330
3105103,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,963.0000000000,g,A,Shift 2,2023-06-24 05:37:38.553
3105168,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,585.0000000000,g,B,Shift 1,2023-06-24 06:10:13.620
3105177,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,538.0020000000,g,B,Shift 1,2023-06-24 06:10:29.950
3105186,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,212.9940000000,g,B,Shift 1,2023-06-24 06:11:16.350
3105196,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,194.0040000000,g,B,Shift 1,2023-06-24 06:11:27.880
3105464,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,867.1428570000,g,B,Shift 1,2023-06-24 08:20:47.843
3105473,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,881.4285710000,g,B,Shift 1,2023-06-24 08:21:24.773
3105599,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,747.0000000000,g,B,Shift 1,2023-06-24 09:02:28.660
3105608,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,730.0080000000,g,B,Shift 1,2023-06-24 09:02:34.347
3105617,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,268.9920000000,g,B,Shift 1,2023-06-24 09:03:30.480
3105626,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,264.0060000000,g,B,Shift 1,2023-06-24 09:03:35.620
3105636,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,980.0000000000,g,B,Shift 1,2023-06-24 09:39:30.427
3105646,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,980.0000000000,g,B,Shift 1,2023-06-24 09:39:38.537
3105870,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,881.4285710000,g,B,Shift 1,2023-06-24 11:16:26.090
3105879,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,885.7142860000,g,B,Shift 1,2023-06-24 11:16:36.573
3105943,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,765.0000000000,g,B,Shift 1,2023-06-24 12:28:27.970
3105952,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,768.0060000000,g,B,Shift 1,2023-06-24 12:28:36.677
3105961,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,277.0020000000,g,B,Shift 1,2023-06-24 12:29:10.540
3105970,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,275.0040000000,g,B,Shift 1,2023-06-24 12:29:18.213
3106263,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,1015.0000000000,g,B,Shift 1,2023-06-24 14:32:51.523
3106273,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,1015.0000000000,g,B,Shift 1,2023-06-24 14:33:04.713
3106363,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,768.5714290000,g,B,Shift 1,2023-06-24 15:00:42.310
3106372,0126805001001,0126805001001,BAKING,BAKING,XMPL-FRM150,784.2857140000,g,B,Shift 1,2023-06-24 15:00:54.623
3106506,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,752.9940000000,g,B,Shift 1,2023-06-24 16:38:24.193
3106515,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,761.0040000000,g,B,Shift 1,2023-06-24 16:38:30.850
3106524,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,273.9960000000,g,B,Shift 1,2023-06-24 16:38:50.653
3106533,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,273.9960000000,g,B,Shift 1,2023-06-24 16:38:56.700
3106766,0126806001001,0126806001001,BAKING,BAKING,XMPL-FRM150,415.0000000000,g,A,Shift 2,2023-06-24 19:50:12.740
3106775,0126806001001,0126806001001,BAKING,BAKING,XMPL-FRM150,516.0000000000,g,A,Shift 2,2023-06-24 19:50:34.740
3106784,0126806001001,0126806001001_001,BAKING,BAKING,XMPL-FRM150,388.0000000000,g,A,Shift 2,2023-06-24 19:51:08.623
3106793,0126806001001,0126806001001_001,BAKING,BAKING,XMPL-FRM150,392.0000000000,g,A,Shift 2,2023-06-24 19:51:28.233
3107045,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,987.0000000000,g,A,Shift 2,2023-06-24 22:29:31.910
3107055,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,979.0000000000,g,A,Shift 2,2023-06-24 22:29:48.707
3107064,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,770.9940000000,g,A,Shift 2,2023-06-24 22:41:04.540
3107073,0126666001001,0126666001001,BAKING,BAKING,XMPL-BSC00E5,757.0080000000,g,A,Shift 2,2023-06-24 22:41:27.167
3107082,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,257.0040000000,g,A,Shift 2,2023-06-24 22:43:37.717
3107091,0126666001001,0126666001001_001,BAKING,BAKING,XMPL-BSC00E5,273.0060000000,g,A,Shift 2,2023-06-24 22:44:05.743
3107099,0126806001001,0126806001001,BAKING,BAKING,XMPL-FRM150,563.0000000000,g,A,Shift 2,2023-06-24 22:46:24.653
3107108,0126806001001,0126806001001,BAKING,BAKING,XMPL-FRM150,563.0000000000,g,A,Shift 2,2023-06-24 22:46:42.740
3107117,0126806001001,0126806001001_001,BAKING,BAKING,XMPL-FRM150,429.0000000000,g,A,Shift 2,2023-06-24 22:47:03.520
3107126,0126806001001,0126806001001_001,BAKING,BAKING,XMPL-FRM150,428.0000000000,g,A,Shift 2,2023-06-24 22:47:20.333
3107222,0126665001001,0126665001001,BAKING,BAKING,XMPL-BLD45,645.0000000000,g,A,Shift 2,2023-06-24 23:35:17.357
