ID,OR,SR,OR-Description,SR-Description,Description,StartTime,EndTime,Category,Crew,Shift,WorkCenter,DowntimeDuration
163107,0126798001001,0126798001001,BAKING,BAKING,Ingredient Waste,2023-06-26 17:33:04.000,2023-06-26 18:08:58.000,Production Interruption,C,Shift 1,BREADBLAST04,35
163093,0126798001001,0126798001001,BAKING,BAKING,Air Pocket Defect,2023-06-26 15:54:19.000,2023-06-26 16:05:49.000,Production Interruption,C,Shift 1,BREADBLAST04,11
163116,0126836001001,0126836001001,BAKING,BAKING,Oven Ventilation Check,2023-06-26 19:11:01.000,2023-06-26 19:23:50.000,Production Interruption,C,Shift 1,BREADBLAST05,12
163183,0126804001001,0126804001001,BAKING,BAKING,Air Pocket Defect,2023-06-27 09:48:56.000,2023-06-27 10:08:03.000,Production Interruption,D,Shift 2,BREADBLAST06,20
163150,0126799001001,0126799001001,BAKING,BAKING,Ingredient Waste,2023-06-27 00:19:45.000,2023-06-27 00:21:50.000,Production Interruption,D,Shift 2,BREADBLAST04,2
163171,0126800001001,0126800001001,BAKING,BAKING,Oven Ventilation Check,2023-06-27 06:16:02.000,2023-06-27 06:28:32.000,Production Interruption,D,Shift 2,BREADBLAST05,12
160784,,,,,Product/Size/Shape,2023-06-10 01:07:49.000,2023-06-10 01:11:11.000,Recipe Transition,A,Shift 2,BREADBLAST07,4
160794,0126274001001,0126274001001,BAKING,BAKING,Oven Ventilation Check,2023-06-10 03:35:54.000,2023-06-10 03:38:26.000,Production Interruption,A,Shift 2,BREADBLAST05,3
160818,,,,,Product/Size/Shape,2023-06-10 06:22:01.000,2023-06-10 06:27:05.000,Recipe Transition,A,Shift 2,BREADBLAST07,5
160840,0126274001001,0126274001001,BAKING,BAKING,Air Pocket Defect,2023-06-10 09:39:56.000,2023-06-10 10:04:37.000,Production Interruption,A,Shift 2,BREADBLAST05,25
160844,0126274001001,0126274001001,BAKING,BAKING,Air Pocket Defect,2023-06-10 10:29:13.000,2023-06-10 10:33:39.000,Production Interruption,A,Shift 2,BREADBLAST05,4
160854,0126282001001,0126282001001,BAKING,BAKING,Oven Ventilation Check,2023-06-10 11:24:41.000,2023-06-10 11:45:04.000,Production Interruption,A,Shift 2,BREADBLAST07,21
160892,0126203001001,0126203001001,BAKING,BAKING,Air Pocket Defect,2023-06-10 17:11:47.000,2023-06-10 17:35:32.000,Production Interruption,B,Shift 1,BREADBLAST04,24
160894,0126203001001,0126203001001,BAKING,BAKING,Air Pocket Defect,2023-06-10 17:35:37.000,2023-06-10 17:44:13.000,Production Interruption,B,Shift 1,BREADBLAST04,9
160896,0126274001001,0126274001001,BAKING,BAKING,Air Pocket Defect,2023-06-10 17:49:58.000,2023-06-10 17:52:06.000,Production Interruption,B,Shift 1,BREADBLAST05,3
160870,0126282001001,0126282001001,BAKING,BAKING,Oven Ventilation Check,2023-06-10 13:03:13.000,2023-06-10 13:05:36.000,Production Interruption,B,Shift 1,BREADBLAST07,2
160890,0126282001001,0126282001001,BAKING,BAKING,Oven Ventilation Check,2023-06-10 16:59:51.000,2023-06-10 17:06:49.000,Production Interruption,B,Shift 1,BREADBLAST07,7
160898,0126274001001,0126274001001,BAKING,BAKING,Air Pocket Defect,2023-06-10 18:04:12.000,2023-06-10 18:06:29.000,Production Interruption,B,Shift 1,BREADBLAST05,2
160901,0126274001001,0126274001001,BAKING,BAKING,Air Pocket Defect,2023-06-10 18:25:01.000,2023-06-10 18:27:18.000,Production Interruption,B,Shift 1,BREADBLAST05,2
160907,0126449001001,0126449001001,BAKING,BAKING,Oven Ventilation Check,2023-06-10 19:14:26.000,2023-06-10 19:17:34.000,Production Interruption,B,Shift 1,BREADBLAST06,3
160927,0126283001001,0126283001001,BAKING,BAKING,Oven Ventilation Check,2023-06-10 22:11:03.000,2023-06-10 22:17:01.000,Production Interruption,B,Shift 1,BREADBLAST07,6
160869,0126449001001,0126449001001,BAKING,BAKING,Oven Ventilation Check,2023-06-10 12:29:09.000,2023-06-10 12:50:34.000,Production Interruption,B,Shift 1,BREADBLAST06,21
159561,0126197001001,0126197001001,BAKING,BAKING,Oven Ventilation Check,2023-06-01 06:06:35.000,2023-06-01 06:13:30.000,Production Interruption,A,Shift 2,BREADBLAST05,7
159548,0126349001001,0126349001001,BAKING,BAKING,Air Pocket Defect,2023-06-01 02:11:27.000,2023-06-01 02:52:58.000,Production Interruption,A,Shift 2,BREADBLAST07,41
159556,0126349001001,0126349001001,BAKING,BAKING,Air Pocket Defect,2023-06-01 04:05:56.000,2023-06-01 04:43:16.000,Production Interruption,A,Shift 2,BREADBLAST07,38
159572,0126349001001,0126349001001,BAKING,BAKING,Air Pocket Defect,2023-06-01 08:08:16.000,2023-06-01 08:14:30.000,Production Interruption,A,Shift 2,BREADBLAST07,6
159617,0126201001001,0126201001001,BAKING,BAKING,Machine Adjustment / Repair,2023-06-01 14:48:31.000,2023-06-01 15:12:06.000,Production Interruption,B,Shift 1,BREADBLAST04,24
159560,0126197001001,0126197001001,BAKING,BAKING,Oven Ventilation Check,2023-06-01 05:44:51.000,2023-06-01 06:06:30.000,Production Interruption,A,Shift 2,BREADBLAST05,22
158273,,,,,Product/Size/Shape,2023-05-23 14:13:05.000,2023-05-23 14:19:12.000,Recipe Transition,B,Shift 1,BREADBLAST07,6
158275,,,,,Product/Size/Shape,2023-05-23 14:46:50.000,2023-05-23 15:02:27.000,Recipe Transition,B,Shift 1,BREADBLAST07,16
158290,0125541001001,0125541001001,BAKING,BAKING,Proofer Beam,2023-05-23 12:00:00.000,2023-05-24 00:00:00.000,Machine Malfunction,A,Shift 2,BREADBLAST04,0
158291,0125541001001,0125541001001,BAKING,BAKING,Proofer Beam,2023-05-23 12:00:00.000,2023-05-24 00:00:00.000,Machine Malfunction,B,Shift 1,BREADBLAST04,720
158292,0125541001001,0125541001001,BAKING,BAKING,Proofer Beam,2023-05-23 12:00:00.000,2023-05-24 00:00:00.000,Machine Malfunction,A,Shift 2,BREADBLAST04,-1
158298,0126069001001,0126069001001,BAKING,BAKING,Air Pocket Defect,2023-05-23 17:08:24.000,2023-05-23 17:29:02.000,Production Interruption,B,Shift 1,BREADBLAST06,21
158307,0126212001001,0126212001001,BAKING,BAKING,Team Meetings,2023-05-23 19:04:11.000,2023-05-23 19:29:41.000,Production Interruption,B,Shift 1,BREADBLAST07,25
158344,0125952001001,0125952001001,BAKING,BAKING,Air Pocket Defect,2023-05-23 23:56:06.000,2023-05-24 00:26:26.000,Production Interruption,B,Shift 1,BREADBLAST07,4
158345,0125952001001,0125952001001,BAKING,BAKING,Air Pocket Defect,2023-05-23 23:56:06.000,2023-05-24 00:26:26.000,Production Interruption,A,Shift 2,BREADBLAST07,25
158322,0125952001001,0125952001001,BAKING,BAKING,Team Meetings,2023-05-23 21:15:09.000,2023-05-23 21:59:47.000,Production Interruption,B,Shift 1,BREADBLAST07,44
158327,0126191001001,0126191001001,BAKING,BAKING,Oven Ventilation Check,2023-05-23 22:21:05.000,2023-05-23 22:29:34.000,Production Interruption,B,Shift 1,BREADBLAST05,8
158332,0125952001001,0125952001001,BAKING,BAKING,Team Meetings,2023-05-23 23:20:44.000,2023-05-23 23:37:12.000,Production Interruption,B,Shift 1,BREADBLAST07,17
158348,0125541001001,0125541001001,BAKING,BAKING,Proofer Beam,2023-05-24 00:00:00.000,2023-05-24 12:00:00.000,Machine Malfunction,A,Shift 2,BREADBLAST04,720
158326,0126191001001,0126191001001,BAKING,BAKING,Oven Ventilation Check,2023-05-23 21:59:38.000,2023-05-23 22:21:00.000,Production Interruption,B,Shift 1,BREADBLAST05,22
158366,0126069001001,0126069001001,BAKING,BAKING,Oven Ventilation Check,2023-05-24 03:12:54.000,2023-05-24 03:38:13.000,Production Interruption,A,Shift 2,BREADBLAST06,26
162814,0126805001001,0126805001001,BAKING,BAKING,Air Pocket Defect,2023-06-24 20:12:43.000,2023-06-24 20:14:18.000,Production Interruption,B,Shift 1,BREADBLAST06,2
162854,0126666001001,0126666001001,BAKING,BAKING,Air Pocket Defect,2023-06-25 01:07:45.000,2023-06-25 01:30:55.000,Production Interruption,A,Shift 2,BREADBLAST05,23
162857,0126666001001,0126666001001,BAKING,BAKING,Air Pocket Defect,2023-06-25 01:31:00.000,2023-06-25 01:39:42.000,Production Interruption,A,Shift 2,BREADBLAST05,8
162861,0126665001001,0126665001001,BAKING,BAKING,Oven Ventilation Check,2023-06-25 02:02:10.000,2023-06-25 02:32:54.000,Production Interruption,A,Shift 2,BREADBLAST04,30
162864,0126665001001,0126665001001,BAKING,BAKING,Oven Ventilation Check,2023-06-25 02:32:59.000,2023-06-25 02:59:02.000,Production Interruption,A,Shift 2,BREADBLAST04,27
162884,0126806001001,0126806001001,BAKING,BAKING,Oven Ventilation Check,2023-06-25 05:57:44.000,2023-06-25 06:09:06.000,Production Interruption,A,Shift 2,BREADBLAST06,12
162868,0126665001001,0126665001001,BAKING,BAKING,Oven Ventilation Check,2023-06-25 02:59:07.000,2023-06-25 03:30:25.000,Production Interruption,A,Shift 2,BREADBLAST04,31
162869,0126665001001,0126665001001,BAKING,BAKING,Oven Ventilation Check,2023-06-25 03:30:29.000,2023-06-25 03:33:01.000,Production Interruption,A,Shift 2,BREADBLAST04,3
162919,,,,,Burnt Dough Ends,2023-06-25 13:19:20.000,2023-06-25 13:42:12.000,Production Interruption,B,Shift 1,BREADBLAST04,23
162920,,,,,Burnt Dough Ends,2023-06-25 13:42:17.000,2023-06-25 13:51:06.000,Production Interruption,B,Shift 1,BREADBLAST04,9
159933,0126393001001,0126393001001,BAKING,BAKING,Thickness Gauge,2023-06-04 03:19:54.000,2023-06-04 03:42:14.000,Machine Malfunction,D,Shift 2,BREADBLAST06,23
159944,0126208001001,0126208001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 05:25:41.000,2023-06-04 06:14:39.000,Production Interruption,D,Shift 2,BREADBLAST07,49
159976,0126393001001,0126393001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 11:12:06.000,2023-06-04 11:35:11.000,Production Interruption,D,Shift 2,BREADBLAST06,23
159950,0126271001001,0126271001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 06:09:34.000,2023-06-04 06:34:32.000,Production Interruption,D,Shift 2,BREADBLAST04,25
159953,0126271001001,0126271001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 06:34:38.000,2023-06-04 06:49:21.000,Production Interruption,D,Shift 2,BREADBLAST04,15
159955,0126393001001,0126393001001,BAKING,BAKING,Emergency Stop,2023-06-04 03:49:18.000,2023-06-04 07:09:34.000,Machine Malfunction,D,Shift 2,BREADBLAST06,200
159984,0126393001001,0126393001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 11:48:37.000,2023-06-04 12:08:49.000,Production Interruption,D,Shift 2,BREADBLAST06,12
159985,0126393001001,0126393001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 11:48:37.000,2023-06-04 12:08:49.000,Production Interruption,C,Shift 1,BREADBLAST06,7
159995,0126345001001,0126345001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 13:06:14.000,2023-06-04 13:10:01.000,Production Interruption,C,Shift 1,BREADBLAST07,4
159959,0126393001001,0126393001001,BAKING,BAKING,Emergency Stop,2023-06-04 07:37:26.000,2023-06-04 08:06:59.000,Machine Malfunction,D,Shift 2,BREADBLAST06,29
159973,0126345001001,0126345001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 05:35:00.000,2023-06-04 06:14:00.000,Production Interruption,D,Shift 2,BREADBLAST07,39
160014,0126345001001,0126345001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 17:50:46.000,2023-06-04 17:53:19.000,Production Interruption,C,Shift 1,BREADBLAST07,3
160013,0126345001001,0126345001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 17:47:58.000,2023-06-04 17:50:32.000,Production Interruption,C,Shift 1,BREADBLAST07,3
160032,0126391001001,0126391001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 22:19:21.000,2023-06-04 22:22:50.000,Production Interruption,C,Shift 1,BREADBLAST07,3
158227,0126212001001,0126212001001,BAKING,BAKING,Oven Ventilation Check,2023-05-23 07:35:58.000,2023-05-23 08:06:06.000,Production Interruption,A,Shift 2,BREADBLAST07,31
158262,0126212001001,0126212001001,BAKING,BAKING,Oven Ventilation Check,2023-05-23 12:39:05.000,2023-05-23 12:45:53.000,Production Interruption,B,Shift 1,BREADBLAST07,6
158138,0126190001001,0126190001001,BAKING,BAKING,Oven Ventilation Check,2023-05-22 18:48:35.000,2023-05-22 19:11:29.000,Production Interruption,B,Shift 1,BREADBLAST05,23
158139,0126190001001,0126190001001,BAKING,BAKING,Oven Ventilation Check,2023-05-22 19:11:34.000,2023-05-22 19:13:37.000,Production Interruption,B,Shift 1,BREADBLAST05,2
159828,0126398001001,0126398001001,BAKING,BAKING,Water Supply Issue,2023-06-03 03:24:51.000,2023-06-03 03:47:26.000,Machine Malfunction,D,Shift 2,BREADBLAST05,23
159857,0126272001001,0126272001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 09:44:41.000,2023-06-03 10:05:26.000,Production Interruption,D,Shift 2,BREADBLAST04,21
159878,0126271001001,0126271001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 16:27:56.000,2023-06-03 16:32:08.000,Production Interruption,C,Shift 1,BREADBLAST04,5
159889,0126271001001,0126271001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 20:15:37.000,2023-06-03 20:33:50.000,Production Interruption,C,Shift 1,BREADBLAST04,18
159890,0126392001001,0126392001001,BAKING,BAKING,Oven Ventilation Check,2023-06-03 20:35:57.000,2023-06-03 21:00:35.000,Production Interruption,C,Shift 1,BREADBLAST06,25
159893,0126208001001,0126208001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 21:13:41.000,2023-06-03 21:19:23.000,Production Interruption,C,Shift 1,BREADBLAST07,6
159830,0126398001001,0126398001001,BAKING,BAKING,Shift Start,2023-06-03 03:47:31.000,2023-06-03 04:08:17.000,Ready / Close Operations,D,Shift 2,BREADBLAST05,21
159859,0126272001001,0126272001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 10:05:31.000,2023-06-03 10:26:29.000,Production Interruption,D,Shift 2,BREADBLAST04,21
159886,0126271001001,0126271001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 16:06:57.000,2023-06-03 16:27:52.000,Production Interruption,C,Shift 1,BREADBLAST04,21
159896,0126271001001,0126271001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 21:24:10.000,2023-06-03 21:46:06.000,Production Interruption,C,Shift 1,BREADBLAST04,22
159900,0126208001001,0126208001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 21:25:03.000,2023-06-03 22:26:16.000,Production Interruption,C,Shift 1,BREADBLAST07,61
159863,0126208001001,0126208001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 11:46:24.000,2023-06-03 11:51:05.000,Production Interruption,D,Shift 2,BREADBLAST07,5
159879,0126208001001,0126208001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 16:32:42.000,2023-06-03 16:43:33.000,Production Interruption,C,Shift 1,BREADBLAST07,11
159884,0126271001001,0126271001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 18:39:02.000,2023-06-03 18:58:38.000,Production Interruption,C,Shift 1,BREADBLAST04,19
159891,0126392001001,0126392001001,BAKING,BAKING,Oven Ventilation Check,2023-06-03 21:00:40.000,2023-06-03 21:01:10.000,Production Interruption,C,Shift 1,BREADBLAST06,1
159907,0126271001001,0126271001001,BAKING,BAKING,Unexpected Sanitation,2023-06-03 22:38:23.000,2023-06-04 00:23:17.000,Production Interruption,C,Shift 1,BREADBLAST04,82
159908,0126271001001,0126271001001,BAKING,BAKING,Unexpected Sanitation,2023-06-03 22:38:23.000,2023-06-04 00:23:17.000,Production Interruption,D,Shift 2,BREADBLAST04,22
159916,0126271001001,0126271001001,BAKING,BAKING,Nozzle Cleaning,2023-06-04 00:43:56.000,2023-06-04 01:01:09.000,Production Interruption,D,Shift 2,BREADBLAST04,18
159923,0126208001001,0126208001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 02:48:34.000,2023-06-04 02:55:08.000,Production Interruption,D,Shift 2,BREADBLAST07,7
159925,0126393001001,0126393001001,BAKING,BAKING,Oven Ventilation Check,2023-06-04 03:14:46.000,2023-06-04 03:19:41.000,Production Interruption,D,Shift 2,BREADBLAST06,5
159913,0126271001001,0126271001001,BAKING,BAKING,Nozzle Cleaning,2023-06-04 00:23:22.000,2023-06-04 00:43:51.000,Production Interruption,D,Shift 2,BREADBLAST04,20
159930,0126393001001,0126393001001,BAKING,BAKING,Oven Ventilation Check,2023-06-04 03:42:16.000,2023-06-04 03:48:51.000,Production Interruption,D,Shift 2,BREADBLAST06,6
159941,0126271001001,0126271001001,BAKING,BAKING,Nozzle Cleaning,2023-06-04 05:28:17.000,2023-06-04 05:33:14.000,Production Interruption,D,Shift 2,BREADBLAST04,5
159958,0126393001001,0126393001001,BAKING,BAKING,Emergency Stop,2023-06-04 07:09:39.000,2023-06-04 07:37:21.000,Machine Malfunction,D,Shift 2,BREADBLAST06,28
159961,0126208001001,0126208001001,BAKING,BAKING,Air Pocket Defect,2023-06-04 08:12:23.000,2023-06-04 08:17:45.000,Production Interruption,D,Shift 2,BREADBLAST07,5
164980,0126993001001,0126993001001,BAKING,BAKING,Air Pocket Defect,2023-07-11 04:41:03.000,2023-07-11 04:57:01.000,Production Interruption,D,Shift 2,BREADBLAST04,16
164992,0126993001001,0126993001001,BAKING,BAKING,Air Pocket Defect,2023-07-11 06:58:52.000,2023-07-11 07:02:02.000,Production Interruption,D,Shift 2,BREADBLAST04,4
164984,0127051001001,0127051001001,BAKING,BAKING,Air Pocket Defect,2023-07-11 05:38:59.000,2023-07-11 05:56:19.000,Production Interruption,D,Shift 2,BREADBLAST06,18
165045,0126919001001,0126919001001,BAKING,BAKING,Oven Ventilation Check,2023-07-11 15:34:13.000,2023-07-11 15:37:04.000,Production Interruption,C,Shift 1,BREADBLAST05,3
164991,0126993001001,0126993001001,BAKING,BAKING,Air Pocket Defect,2023-07-11 06:37:31.000,2023-07-11 06:58:47.000,Production Interruption,D,Shift 2,BREADBLAST04,21
165004,0126993001001,0126993001001,BAKING,BAKING,Air Pocket Defect,2023-07-11 09:22:18.000,2023-07-11 09:38:57.000,Production Interruption,D,Shift 2,BREADBLAST04,16
165011,0126919001001,0126919001001,BAKING,BAKING,Oven Ventilation Check,2023-07-11 11:02:40.000,2023-07-11 11:17:12.000,Production Interruption,D,Shift 2,BREADBLAST05,15
165042,0126993001001,0126993001001,BAKING,BAKING,Air Pocket Defect,2023-07-11 15:14:00.000,2023-07-11 15:32:12.000,Production Interruption,C,Shift 1,BREADBLAST04,18
165064,0127052001001,0127052001001,BAKING,BAKING,Oven Ventilation Check,2023-07-11 20:08:31.000,2023-07-11 20:24:11.000,Production Interruption,C,Shift 1,BREADBLAST06,16
165037,0126993001001,0126993001001,BAKING,BAKING,Air Pocket Defect,2023-07-11 14:07:34.000,2023-07-11 14:55:05.000,Production Interruption,C,Shift 1,BREADBLAST04,48
161769,0126544001001,0126544001001,BAKING,BAKING,Air Pocket Defect,2023-06-16 08:59:04.000,2023-06-16 09:03:16.000,Production Interruption,D,Shift 2,BREADBLAST07,4
161835,0126399001001,0126399001001,BAKING,BAKING,Oven Ventilation Check,2023-06-16 20:41:28.000,2023-06-16 20:57:45.000,Production Interruption,C,Shift 1,BREADBLAST04,16
161844,0126544001001,0126544001001,BAKING,BAKING,Air Pocket Defect,2023-06-16 23:35:22.000,2023-06-16 23:40:54.000,Production Interruption,C,Shift 1,BREADBLAST07,5
161821,0126667001001,0126667001001,BAKING,BAKING,Oven Ventilation Check,2023-06-16 17:49:54.000,2023-06-16 18:19:40.000,Production Interruption,C,Shift 1,BREADBLAST06,30
161823,0126667001001,0126667001001,BAKING,BAKING,Oven Ventilation Check,2023-06-16 18:23:40.000,2023-06-16 18:38:18.000,Production Interruption,C,Shift 1,BREADBLAST06,15
161825,0126544001001,0126544001001,BAKING,BAKING,Air Pocket Defect,2023-06-16 18:36:14.000,2023-06-16 18:53:31.000,Production Interruption,C,Shift 1,BREADBLAST07,17
161832,0126540001001,0126540001001,BAKING,BAKING,Oven Ventilation Check,2023-06-16 19:43:45.000,2023-06-16 19:56:35.000,Production Interruption,C,Shift 1,BREADBLAST05,13
161842,0126540001001,0126540001001,BAKING,BAKING,Air Pocket Defect,2023-06-16 22:35:28.000,2023-06-16 22:50:48.000,Production Interruption,C,Shift 1,BREADBLAST05,15
161868,0126544001001,0126544001001,BAKING,BAKING,Air Pocket Defect,2023-06-17 03:13:52.000,2023-06-17 03:32:27.000,Production Interruption,D,Shift 2,BREADBLAST07,19
161899,0126540001001,0126540001001,BAKING,BAKING,Air Pocket Defect,2023-06-17 10:50:51.000,2023-06-17 10:52:51.000,Production Interruption,D,Shift 2,BREADBLAST05,2
159792,0126346001001,0126346001001,BAKING,BAKING,Air Pocket Defect,2023-06-02 20:08:54.000,2023-06-02 20:55:03.000,Production Interruption,C,Shift 1,BREADBLAST07,47
159772,0126398001001,0126398001001,BAKING,BAKING,Air Pocket Defect,2023-06-02 16:18:18.000,2023-06-02 16:37:25.000,Production Interruption,C,Shift 1,BREADBLAST05,19
159779,0126346001001,0126346001001,BAKING,BAKING,Air Pocket Defect,2023-06-02 18:02:44.000,2023-06-02 18:07:38.000,Production Interruption,C,Shift 1,BREADBLAST07,5
159790,0126392001001,0126392001001,BAKING,BAKING,Oven Ventilation Check,2023-06-02 19:56:03.000,2023-06-02 20:10:17.000,Production Interruption,C,Shift 1,BREADBLAST06,14
159811,0126271001001,0126271001001,BAKING,BAKING,Oven Ventilation Check,2023-06-03 00:20:28.000,2023-06-03 00:41:24.000,Production Interruption,D,Shift 2,BREADBLAST04,21
159815,,,,,Conveyor Belt/Coupler,2023-06-03 00:41:29.000,2023-06-03 02:05:09.000,Machine Malfunction,D,Shift 2,BREADBLAST04,84
159816,0126272001001,0126272001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 02:05:14.000,2023-06-03 02:20:41.000,Production Interruption,D,Shift 2,BREADBLAST04,15
159817,0126346001001,0126346001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 02:02:37.000,2023-06-03 02:30:40.000,Production Interruption,D,Shift 2,BREADBLAST07,28
159822,0126398001001,0126398001001,BAKING,BAKING,Air Pocket Defect,2023-06-02 23:20:00.000,2023-06-03 03:24:46.000,Production Interruption,C,Shift 1,BREADBLAST05,40
159823,0126398001001,0126398001001,BAKING,BAKING,Air Pocket Defect,2023-06-02 23:20:00.000,2023-06-03 03:24:46.000,Production Interruption,D,Shift 2,BREADBLAST05,203
159801,0126346001001,0126346001001,BAKING,BAKING,Air Pocket Defect,2023-06-02 22:33:48.000,2023-06-02 22:37:11.000,Production Interruption,C,Shift 1,BREADBLAST07,4
159834,0126398001001,0126398001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 04:12:04.000,2023-06-03 04:57:20.000,Production Interruption,D,Shift 2,BREADBLAST05,45
159844,0126346001001,0126346001001,BAKING,BAKING,Air Pocket Defect,2023-06-03 07:07:55.000,2023-06-03 07:12:43.000,Production Interruption,D,Shift 2,BREADBLAST07,5
155743,,,,,Air Pocket Defect,2023-05-18 13:59:40.000,2023-05-18 14:01:43.000,Production Interruption,B,Shift 1,BREADBLAST06,2
160751,,,,,Oven Prebaking,2023-06-09 19:33:06.000,2023-06-09 19:41:56.000,Machine Malfunction,B,Shift 1,BREADBLAST05,8
160771,0126274001001,0126274001001,BAKING,BAKING,Air Pocket Defect,2023-06-09 22:14:26.000,2023-06-09 22:36:53.000,Production Interruption,B,Shift 1,BREADBLAST05,22
160720,,,,,Product/Size/Shape,2023-06-09 14:19:17.000,2023-06-09 14:21:26.000,Recipe Transition,B,Shift 1,BREADBLAST07,2
160723,,,,,Product/Size/Shape,2023-06-09 14:35:26.000,2023-06-09 14:40:56.000,Recipe Transition,B,Shift 1,BREADBLAST07,5
160726,0126203001001,0126203001001,BAKING,BAKING,Air Pocket Defect,2023-06-09 15:00:15.000,2023-06-09 15:26:23.000,Production Interruption,B,Shift 1,BREADBLAST04,26
160730,,,,,Oven Maintenance,2023-06-09 15:26:28.000,2023-06-09 15:48:21.000,Scheduled Service,B,Shift 1,BREADBLAST04,22
160732,,,,,Oven Maintenance,2023-06-09 15:48:26.000,2023-06-09 16:09:30.000,Scheduled Service,B,Shift 1,BREADBLAST04,21
160735,0126203001001,0126203001001,BAKING,BAKING,Air Pocket Defect,2023-06-09 16:09:35.000,2023-06-09 16:29:18.000,Production Interruption,B,Shift 1,BREADBLAST04,20
160797,0126203001001,0126203001001,BAKING,BAKING,Air Pocket Defect,2023-06-10 03:42:19.000,2023-06-10 03:50:43.000,Production Interruption,A,Shift 2,BREADBLAST04,8
160801,0126203001001,0126203001001,BAKING,BAKING,Air Pocket Defect,2023-06-10 04:05:04.000,2023-06-10 04:27:03.000,Production Interruption,A,Shift 2,BREADBLAST04,22
160802,0126203001001,0126203001001,BAKING,BAKING,Air Pocket Defect,2023-06-10 04:27:08.000,2023-06-10 04:28:41.000,Production Interruption,A,Shift 2,BREADBLAST04,1
160795,0126203001001,0126203001001,BAKING,BAKING,Air Pocket Defect,2023-06-10 03:20:35.000,2023-06-10 03:42:14.000,Production Interruption,A,Shift 2,BREADBLAST04,22
160796,0126274001001,0126274001001,BAKING,BAKING,Oven Ventilation Check,2023-06-10 03:40:57.000,2023-06-10 03:44:01.000,Production Interruption,A,Shift 2,BREADBLAST05,4
160842,0126274001001,0126274001001,BAKING,BAKING,Air Pocket Defect,2023-06-10 10:04:42.000,2023-06-10 10:29:08.000,Production Interruption,A,Shift 2,BREADBLAST05,25
160864,0126282001001,0126282001001,BAKING,BAKING,Oven Ventilation Check,2023-06-10 12:34:08.000,2023-06-10 12:36:20.000,Production Interruption,B,Shift 1,BREADBLAST07,2
159228,0126344001001,0126344001001,BAKING,BAKING,Oven Ventilation Check,2023-05-29 19:42:43.000,2023-05-29 19:46:21.000,Production Interruption,C,Shift 1,BREADBLAST07,4
159288,0126195001001,0126195001001,BAKING,BAKING,Ingredient Waste,2023-05-30 06:25:59.000,2023-05-30 06:47:49.000,Production Interruption,D,Shift 2,BREADBLAST05,22
159293,0126195001001,0126195001001,BAKING,BAKING,Ingredient Waste,2023-05-30 07:15:19.000,2023-05-30 07:20:17.000,Production Interruption,D,Shift 2,BREADBLAST05,5
159299,0126195001001,0126195001001,BAKING,BAKING,Air Pocket Defect,2023-05-30 08:08:43.000,2023-05-30 08:17:49.000,Production Interruption,D,Shift 2,BREADBLAST05,9
159301,,,,,Product/Size/Shape,2023-05-30 08:40:02.000,2023-05-30 08:43:02.000,Recipe Transition,D,Shift 2,BREADBLAST07,3
159272,0126344001001,0126344001001,BAKING,BAKING,Air Pocket Defect,2023-05-30 00:58:43.000,2023-05-30 03:49:04.000,Production Interruption,D,Shift 2,BREADBLAST07,171
159285,0126195001001,0126195001001,BAKING,BAKING,Ingredient Waste,2023-05-30 04:58:20.000,2023-05-30 06:25:54.000,Production Interruption,D,Shift 2,BREADBLAST05,87
159315,0126277001001,0126277001001,BAKING,BAKING,Ingredient Pump/Filters/Supply,2023-05-30 05:22:43.000,2023-05-30 11:41:09.000,Machine Malfunction,D,Shift 2,BREADBLAST06,379
159290,0126195001001,0126195001001,BAKING,BAKING,Ingredient Waste,2023-05-30 06:47:54.000,2023-05-30 06:53:11.000,Production Interruption,D,Shift 2,BREADBLAST05,6
159296,0126195001001,0126195001001,BAKING,BAKING,Recipe Completion,2023-05-30 07:20:21.000,2023-05-30 07:34:18.000,Production Interruption,D,Shift 2,BREADBLAST05,14
