ID,OR,SR,OR-Description,SR-Description,Product,WorkCenter,Facility,StorageLocation,Quantity,quantityUnitOfMeasure,Lot,PostingDate,Crew,Shift
482449,0126398001001,0126398001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,517,g,HYDK3020610,02-06-2023 23:56:39,D,Shift 2
482443,0126346001001,0126346001001,BAKING,BAKING,PITXMPL520G46,BREADBLAST07,HYD,STG07,415,g,HYDQ3020617,02-06-2023 23:30:49,D,Shift 2
490398,0126919001001,0126919001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,760,g,HYDK3100720,10-07-2023 20:21:24,D,Shift 2
490399,0126919001001,0126919001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,270,g,HYDK3100721,10-07-2023 20:21:38,D,Shift 2
490400,0126919001001,0126919001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,265,g,HYDK3100722,10-07-2023 20:21:54,D,Shift 2
490390,0126993001001,0126993001001,BAKING,BAKING,PITXMPL760G46,BREADBLAST04,HYD,STG04,747,g,HYDM3100715,10-07-2023 19:49:22,D,Shift 2
490391,0126993001001,0126993001001,BAKING,BAKING,PITXMPL760G46,BREADBLAST04,HYD,STG04,747,g,HYDM3100716,10-07-2023 19:49:33,D,Shift 2
490383,0127050001001,0127050001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,933,g,HYDL3100711,10-07-2023 18:44:50,D,Shift 2
490384,0127050001001,0127050001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,924,g,HYDL3100712,10-07-2023 18:44:57,D,Shift 2
490433,0126993001001,0126993001001,BAKING,BAKING,PITXMPL760G46,BREADBLAST04,HYD,STG04,700,g,HYDM3110700,11-07-2023 00:33:46,D,Shift 2
490434,0126993001001,0126993001001,BAKING,BAKING,PITXMPL760G46,BREADBLAST04,HYD,STG04,700,g,HYDM3110701,11-07-2023 00:33:54,D,Shift 2
490429,0126919001001,0126919001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,260,g,HYDK3100726,10-07-2023 23:29:46,D,Shift 2
490411,0127051001001,0127051001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,1014,g,HYDL3100713,10-07-2023 22:05:44,D,Shift 2
490424,0126919001001,0126919001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,745,g,HYDK3100723,10-07-2023 23:28:27,D,Shift 2
490425,0126919001001,0126919001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,735,g,HYDK3100724,10-07-2023 23:28:46,D,Shift 2
490426,0126919001001,0126919001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,220,g,HYDK3100725,10-07-2023 23:29:08,D,Shift 2
490414,0127051001001,0127051001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,1008,g,HYDL3100714,10-07-2023 22:06:48,D,Shift 2
490453,0126919001001,0126919001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,775,g,HYDK3110700,11-07-2023 02:53:20,D,Shift 2
490454,0126919001001,0126919001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,770,g,HYDK3110701,11-07-2023 02:53:40,D,Shift 2
490455,0126919001001,0126919001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,270,g,HYDK3110702,11-07-2023 02:54:05,D,Shift 2
490456,0126919001001,0126919001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,270,g,HYDK3110703,11-07-2023 02:54:18,D,Shift 2
490474,0127051001001,0127051001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,1022,g,HYDL3110702,11-07-2023 04:54:24,D,Shift 2
490475,0127051001001,0127051001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,1025,g,HYDL3110703,11-07-2023 04:54:32,D,Shift 2
490446,0127051001001,0127051001001,BAKING,BAKING,PITXMPL960G29,BREADBLAST06,HYD,STG06,1050,g,HYDL3110700,11-07-2023 01:48:02,D,Shift 2
490491,0126919001001,0126919001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,745,g,HYDK3110704,11-07-2023 07:03:06,C,Shift 1
490492,0126919001001,0126919001001,BAKING,BAKING,PITXMPL720G43,BREADBLAST05,HYD,STG05,760,g,HYDK3110705,11-07-2023 07:03:33,C,Shift 1
490495,0126919001001,0126919001001_001,BAKING,BAKING,PITXMPL240G43,BREADBLAST05,HYD,STG05,265,g,HYDK3110707,11-07-2023 07:04:05,C,Shift 1
489197,0126955001001,0126955001001,BAKING,BAKING,PITXMPL560G35,BREADBLAST06,HYD,STG06,675,g,HYDL3040709,04-07-2023 08:34:11,B,Shift 1
489198,0126955001001,0126955001001,BAKING,BAKING,PITXMPL560G35,BREADBLAST06,HYD,STG06,690,g,HYDL3040710,04-07-2023 08:34:44,B,Shift 1
489134,0126992001001,0126992001001,BAKING,BAKING,PITXMPL580G46,BREADBLAST05,HYD,STG05,628,g,HYDK3030716,03-07-2023 23:15:35,A,Shift 2
489199,0126955001001,0126955001001_001,BAKING,BAKING,PITXMPL400G35,BREADBLAST06,HYD,STG06,497,g,HYDL3040711,04-07-2023 08:35:03,B,Shift 1
489135,0126992001001,0126992001001_001,BAKING,BAKING,PITXMPL380G46,BREADBLAST05,HYD,STG05,416,g,HYDK3030717,03-07-2023 23:15:52,A,Shift 2
489136,0126992001001,0126992001001_001,BAKING,BAKING,PITXMPL380G46,BREADBLAST05,HYD,STG05,415,g,HYDK3030718,03-07-2023 23:17:17,A,Shift 2
489158,0126992001001,0126992001001,BAKING,BAKING,PITXMPL580G46,BREADBLAST05,HYD,STG05,632,g,HYDK3040700,04-07-2023 02:26:49,A,Shift 2
489159,0126992001001,0126992001001,BAKING,BAKING,PITXMPL580G46,BREADBLAST05,HYD,STG05,627,g,HYDK3040701,04-07-2023 02:27:07,A,Shift 2
489160,0126992001001,0126992001001_001,BAKING,BAKING,PITXMPL380G46,BREADBLAST05,HYD,STG05,419,g,HYDK3040702,04-07-2023 02:27:23,A,Shift 2
489161,0126992001001,0126992001001_001,BAKING,BAKING,PITXMPL380G46,BREADBLAST05,HYD,STG05,413,g,HYDK3040703,04-07-2023 02:27:32,A,Shift 2
489171,0126955001001,0126955001001,BAKING,BAKING,PITXMPL560G35,BREADBLAST06,HYD,STG06,636,g,HYDL3040704,04-07-2023 04:38:19,A,Shift 2
489172,0126955001001,0126955001001,BAKING,BAKING,PITXMPL560G35,BREADBLAST06,HYD,STG06,632,g,HYDL3040705,04-07-2023 04:38:35,A,Shift 2
489173,0126955001001,0126955001001_001,BAKING,BAKING,PITXMPL400G35,BREADBLAST06,HYD,STG06,466,g,HYDL3040706,04-07-2023 04:39:45,A,Shift 2
489174,0126955001001,0126955001001_001,BAKING,BAKING,PITXMPL400G35,BREADBLAST06,HYD,STG06,459,g,HYDL3040707,04-07-2023 04:39:58,A,Shift 2
489200,0126955001001,0126955001001_001,BAKING,BAKING,PITXMPL400G35,BREADBLAST06,HYD,STG06,500,g,HYDL3040712,04-07-2023 08:35:14,B,Shift 1
489186,0126992001001,0126992001001,BAKING,BAKING,PITXMPL580G46,BREADBLAST05,HYD,STG05,623,g,HYDK3040704,04-07-2023 07:06:38,B,Shift 1
489187,0126992001001,0126992001001,BAKING,BAKING,PITXMPL580G46,BREADBLAST05,HYD,STG05,625,g,HYDK3040705,04-07-2023 07:06:53,B,Shift 1
489188,0126992001001,0126992001001_001,BAKING,BAKING,PITXMPL380G46,BREADBLAST05,HYD,STG05,420,g,HYDK3040706,04-07-2023 07:07:31,B,Shift 1
489189,0126992001001,0126992001001_001,BAKING,BAKING,PITXMPL380G46,BREADBLAST05,HYD,STG05,417,g,HYDK3040707,04-07-2023 07:07:48,B,Shift 1
489214,0126992001001,0126992001001,BAKING,BAKING,PITXMPL580G46,BREADBLAST05,HYD,STG05,681,g,HYDK3040708,04-07-2023 10:56:03,B,Shift 1
489216,0126992001001,0126992001001,BAKING,BAKING,PITXMPL580G46,BREADBLAST05,HYD,STG05,689,g,HYDK3040709,04-07-2023 10:56:37,B,Shift 1
489217,0126992001001,0126992001001_001,BAKING,BAKING,PITXMPL380G46,BREADBLAST05,HYD,STG05,457,g,HYDK3040710,04-07-2023 10:56:57,B,Shift 1
489218,0126992001001,0126992001001_001,BAKING,BAKING,PITXMPL380G46,BREADBLAST05,HYD,STG05,456,g,HYDK3040711,04-07-2023 10:57:11,B,Shift 1
489253,0126955001001,0126955001001_001,BAKING,BAKING,PITXMPL400G35,BREADBLAST06,HYD,STG06,454,g,HYDL3040719,04-07-2023 15:51:39,B,Shift 1
489254,0126955001001,0126955001001_001,BAKING,BAKING,PITXMPL400G35,BREADBLAST06,HYD,STG06,452,g,HYDL3040720,04-07-2023 15:51:51,B,Shift 1
489289,0126807001001,0126807001001,BAKING,BAKING,PITXMPL600G46,BREADBLAST05,HYD,STG05,480,g,HYDK3040716,04-07-2023 20:19:43,A,Shift 2
489290,0126807001001,0126807001001,BAKING,BAKING,PITXMPL600G46,BREADBLAST05,HYD,STG05,484,g,HYDK3040717,04-07-2023 20:19:58,A,Shift 2
489291,0126807001001,0126807001001_001,BAKING,BAKING,PITXMPL360G46,BREADBLAST05,HYD,STG05,50,g,HYDK3040718,04-07-2023 20:22:14,A,Shift 2
489292,0126807001001,0126807001001_001,BAKING,BAKING,PITXMPL360G46,BREADBLAST05,HYD,STG05,300,g,HYDK3040719,04-07-2023 20:22:27,A,Shift 2
478219,0126035001001,0126035001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST05,HYD,STG05,319,g,HYDK3180507,18-05-2023 07:30:05,B,Shift 1
478220,0126035001001,0126035001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST05,HYD,STG05,323,g,HYDK3180508,18-05-2023 07:30:11,B,Shift 1
478222,0126088001001,0126088001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST06,HYD,STG06,623,g,HYDL3180509,18-05-2023 07:37:24,B,Shift 1
478223,0126088001001,0126088001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST06,HYD,STG06,640,g,HYDL3180510,18-05-2023 07:38:20,B,Shift 1
478224,0126088001001,0126088001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST06,HYD,STG06,416,g,HYDL3180511,18-05-2023 07:38:43,B,Shift 1
478225,0126088001001,0126088001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST06,HYD,STG06,407,g,HYDL3180512,18-05-2023 07:38:57,B,Shift 1
478271,0126091001001,0126091001001_001,BAKING,BAKING,PITXMPL440G35,BREADBLAST07,HYD,STG07,462,g,HYDQ3180515,18-05-2023 14:03:22,B,Shift 1
478268,0126091001001,0126091001001,BAKING,BAKING,PITXMPL520G35,BREADBLAST07,HYD,STG07,541,g,HYDQ3180512,18-05-2023 14:02:20,B,Shift 1
478269,0126091001001,0126091001001,BAKING,BAKING,PITXMPL520G35,BREADBLAST07,HYD,STG07,540,g,HYDQ3180513,18-05-2023 14:02:39,B,Shift 1
478270,0126091001001,0126091001001_001,BAKING,BAKING,PITXMPL440G35,BREADBLAST07,HYD,STG07,466,g,HYDQ3180514,18-05-2023 14:03:02,B,Shift 1
478284,0126035001001,0126035001001,BAKING,BAKING,PITXMPL680G43,BREADBLAST05,HYD,STG05,697,g,HYDK3180517,18-05-2023 16:28:42,B,Shift 1
478285,0126035001001,0126035001001,BAKING,BAKING,PITXMPL680G43,BREADBLAST05,HYD,STG05,697,g,HYDK3180518,18-05-2023 16:28:48,B,Shift 1
478286,0126035001001,0126035001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST05,HYD,STG05,311,g,HYDK3180519,18-05-2023 16:29:07,B,Shift 1
478252,0126037001001,0126037001001,BAKING,BAKING,PITXMPL540G35,BREADBLAST07,HYD,STG07,569,g,HYDQ3180509,18-05-2023 11:15:07,B,Shift 1
478253,0126037001001,0126037001001_001,BAKING,BAKING,PITXMPL420G35,BREADBLAST07,HYD,STG07,442,g,HYDQ3180510,18-05-2023 11:16:10,B,Shift 1
478254,0126037001001,0126037001001_001,BAKING,BAKING,PITXMPL420G35,BREADBLAST07,HYD,STG07,451,g,HYDQ3180511,18-05-2023 11:16:34,B,Shift 1
478263,0126035001001,0126035001001,BAKING,BAKING,PITXMPL680G43,BREADBLAST05,HYD,STG05,690,g,HYDK3180513,18-05-2023 13:34:41,B,Shift 1
478264,0126035001001,0126035001001,BAKING,BAKING,PITXMPL680G43,BREADBLAST05,HYD,STG05,710,g,HYDK3180514,18-05-2023 13:34:49,B,Shift 1
478247,0126037001001,0126037001001,BAKING,BAKING,PITXMPL540G35,BREADBLAST07,HYD,STG07,569,g,HYDQ3180508,18-05-2023 11:11:40,B,Shift 1
478248,0126035001001,0126035001001,BAKING,BAKING,PITXMPL680G43,BREADBLAST05,HYD,STG05,712,g,HYDK3180509,18-05-2023 11:12:12,B,Shift 1
478249,0126035001001,0126035001001,BAKING,BAKING,PITXMPL680G43,BREADBLAST05,HYD,STG05,694,g,HYDK3180510,18-05-2023 11:12:22,B,Shift 1
478250,0126035001001,0126035001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST05,HYD,STG05,349,g,HYDK3180511,18-05-2023 11:12:55,B,Shift 1
478251,0126035001001,0126035001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST05,HYD,STG05,321,g,HYDK3180512,18-05-2023 11:13:19,B,Shift 1
478265,0126035001001,0126035001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST05,HYD,STG05,312,g,HYDK3180515,18-05-2023 13:35:08,B,Shift 1
478266,0126035001001,0126035001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST05,HYD,STG05,316,g,HYDK3180516,18-05-2023 13:35:20,B,Shift 1
478287,0126035001001,0126035001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST05,HYD,STG05,312,g,HYDK3180520,18-05-2023 16:29:13,B,Shift 1
478313,0126092001001,0126092001001_001,BAKING,BAKING,PITXMPL320G29,BREADBLAST06,HYD,STG06,350,g,HYDL3180516,18-05-2023 20:46:12,A,Shift 2
480792,0126193001001,0126193001001,BAKING,BAKING,PITXMPL620G43,BREADBLAST05,HYD,STG05,675,g,HYDK3260502,26-05-2023 03:13:56,A,Shift 2
480793,0126193001001,0126193001001,BAKING,BAKING,PITXMPL620G43,BREADBLAST05,HYD,STG05,675,g,HYDK3260503,26-05-2023 03:14:06,A,Shift 2
480794,0126193001001,0126193001001_001,BAKING,BAKING,PITXMPL340G43,BREADBLAST05,HYD,STG05,385,g,HYDK3260504,26-05-2023 03:14:15,A,Shift 2
480795,0126193001001,0126193001001_001,BAKING,BAKING,PITXMPL340G43,BREADBLAST05,HYD,STG05,385,g,HYDK3260505,26-05-2023 03:14:24,A,Shift 2
480827,0126200001001,0126200001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,830,g,HYDL3260504,26-05-2023 07:55:16,B,Shift 1
480828,0126200001001,0126200001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,843,g,HYDL3260505,26-05-2023 07:55:56,B,Shift 1
480841,0126193001001,0126193001001,BAKING,BAKING,PITXMPL620G43,BREADBLAST05,HYD,STG05,633,g,HYDK3260506,26-05-2023 09:40:42,B,Shift 1
480842,0126193001001,0126193001001,BAKING,BAKING,PITXMPL620G43,BREADBLAST05,HYD,STG05,635,g,HYDK3260507,26-05-2023 09:40:48,B,Shift 1
480843,0126193001001,0126193001001_001,BAKING,BAKING,PITXMPL340G43,BREADBLAST05,HYD,STG05,365,g,HYDK3260508,26-05-2023 09:42:36,B,Shift 1
480844,0126193001001,0126193001001_001,BAKING,BAKING,PITXMPL340G43,BREADBLAST05,HYD,STG05,359,g,HYDK3260509,26-05-2023 09:42:42,B,Shift 1
480862,0126193001001,0126193001001,BAKING,BAKING,PITXMPL620G43,BREADBLAST05,HYD,STG05,578,g,HYDK3260510,26-05-2023 11:29:40,B,Shift 1
480863,0126193001001,0126193001001,BAKING,BAKING,PITXMPL620G43,BREADBLAST05,HYD,STG05,646,g,HYDK3260511,26-05-2023 11:29:59,B,Shift 1
480864,0126193001001,0126193001001_001,BAKING,BAKING,PITXMPL340G43,BREADBLAST05,HYD,STG05,347,g,HYDK3260512,26-05-2023 11:30:56,B,Shift 1
480866,0126200001001,0126200001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,843,g,HYDL3260506,26-05-2023 11:43:20,B,Shift 1
480849,0125953001001,0125953001001,BAKING,BAKING,BAGGBTR560G69,BREADBLAST07,HYD,STG07,611,g,HYDQ3260504,26-05-2023 10:30:10,B,Shift 1
480850,0125953001001,0125953001001,BAKING,BAKING,BAGGBTR560G69,BREADBLAST07,HYD,STG07,608,g,HYDQ3260505,26-05-2023 10:31:03,B,Shift 1
480851,0125953001001,0125953001001_001,BAKING,BAKING,BAGGBTR400G69,BREADBLAST07,HYD,STG07,444,g,HYDQ3260506,26-05-2023 10:31:38,B,Shift 1
480852,0125953001001,0125953001001_001,BAKING,BAKING,BAGGBTR400G69,BREADBLAST07,HYD,STG07,444,g,HYDQ3260507,26-05-2023 10:31:57,B,Shift 1
480865,0126193001001,0126193001001_001,BAKING,BAKING,PITXMPL340G43,BREADBLAST05,HYD,STG05,215,g,HYDK3260513,26-05-2023 11:31:30,B,Shift 1
480867,0126200001001,0126200001001,BAKING,BAKING,LOAXMPL800G23,BREADBLAST06,HYD,STG06,844,g,HYDL3260507,26-05-2023 11:43:35,B,Shift 1
480878,0125953001001,0125953001001,BAKING,BAKING,BAGGBTR560G69,BREADBLAST07,HYD,STG07,603,g,HYDQ3260508,26-05-2023 13:33:24,B,Shift 1
480879,0125953001001,0125953001001,BAKING,BAKING,BAGGBTR560G69,BREADBLAST07,HYD,STG07,599,g,HYDQ3260509,26-05-2023 13:33:46,B,Shift 1
480880,0125953001001,0125953001001_001,BAKING,BAKING,BAGGBTR400G69,BREADBLAST07,HYD,STG07,439,g,HYDQ3260510,26-05-2023 13:34:16,B,Shift 1
480881,0125953001001,0125953001001_001,BAKING,BAKING,BAGGBTR400G69,BREADBLAST07,HYD,STG07,440,g,HYDQ3260511,26-05-2023 13:34:39,B,Shift 1
480892,0126193001001,0126193001001,BAKING,BAKING,PITXMPL620G43,BREADBLAST05,HYD,STG05,642,g,HYDK3260514,26-05-2023 15:45:13,B,Shift 1
480893,0126193001001,0126193001001,BAKING,BAKING,PITXMPL620G43,BREADBLAST05,HYD,STG05,647,g,HYDK3260515,26-05-2023 15:45:19,B,Shift 1
480894,0126193001001,0126193001001_001,BAKING,BAKING,PITXMPL340G43,BREADBLAST05,HYD,STG05,369,g,HYDK3260516,26-05-2023 15:45:38,B,Shift 1
483799,0126449001001,0126449001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,950,g,HYDL3100600,10-06-2023 01:01:18,A,Shift 2
483790,0126449001001,0126449001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,975,g,HYDL3090613,09-06-2023 22:46:34,A,Shift 2
483791,0126449001001,0126449001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,965,g,HYDL3090614,09-06-2023 22:46:50,A,Shift 2
483800,0126449001001,0126449001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,949,g,HYDL3100601,10-06-2023 01:01:50,A,Shift 2
483804,0126274001001,0126274001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST05,HYD,STG05,679,g,HYDK3100600,10-06-2023 01:16:38,A,Shift 2
483806,0126274001001,0126274001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST05,HYD,STG05,685,g,HYDK3100601,10-06-2023 01:17:13,A,Shift 2
483808,0126274001001,0126274001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST05,HYD,STG05,361,g,HYDK3100603,10-06-2023 01:17:51,A,Shift 2
483839,0126274001001,0126274001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST05,HYD,STG05,709,g,HYDK3100604,10-06-2023 05:33:03,A,Shift 2
483840,0126274001001,0126274001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST05,HYD,STG05,708,g,HYDK3100605,10-06-2023 05:33:40,A,Shift 2
483841,0126274001001,0126274001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST05,HYD,STG05,377,g,HYDK3100606,10-06-2023 05:34:32,A,Shift 2
483842,0126274001001,0126274001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST05,HYD,STG05,379,g,HYDK3100607,10-06-2023 05:34:41,A,Shift 2
483860,0126274001001,0126274001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST05,HYD,STG05,677,g,HYDK3100609,10-06-2023 08:28:13,B,Shift 1
483861,0126274001001,0126274001001,BAKING,BAKING,PITXMPL640G43,BREADBLAST05,HYD,STG05,712,g,HYDK3100610,10-06-2023 08:28:26,B,Shift 1
483862,0126274001001,0126274001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST05,HYD,STG05,363,g,HYDK3100611,10-06-2023 08:29:42,B,Shift 1
483807,0126274001001,0126274001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST05,HYD,STG05,359,g,HYDK3100602,10-06-2023 01:17:32,A,Shift 2
483812,0126203001001,0126203001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,640,g,HYDM3100600,10-06-2023 01:41:59,A,Shift 2
483813,0126203001001,0126203001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,640,g,HYDM3100601,10-06-2023 01:42:12,A,Shift 2
483814,0126282001001,0126282001001,BAKING,BAKING,BAGGBTR560G75,BREADBLAST07,HYD,STG07,677,g,HYDQ3100600,10-06-2023 02:12:49,A,Shift 2
483815,0126282001001,0126282001001,BAKING,BAKING,BAGGBTR560G75,BREADBLAST07,HYD,STG07,683,g,HYDQ3100601,10-06-2023 02:13:02,A,Shift 2
483816,0126282001001,0126282001001_001,BAKING,BAKING,BAGGBTR400G75,BREADBLAST07,HYD,STG07,493,g,HYDQ3100602,10-06-2023 02:13:19,A,Shift 2
483817,0126282001001,0126282001001_001,BAKING,BAKING,BAGGBTR400G75,BREADBLAST07,HYD,STG07,498,g,HYDQ3100603,10-06-2023 02:13:32,A,Shift 2
483863,0126274001001,0126274001001_001,BAKING,BAKING,PITXMPL320G43,BREADBLAST05,HYD,STG05,380,g,HYDK3100612,10-06-2023 08:30:03,B,Shift 1
483873,0126449001001,0126449001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,961,g,HYDL3100607,10-06-2023 10:37:33,B,Shift 1
483874,0126449001001,0126449001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,970,g,HYDL3100608,10-06-2023 10:37:44,B,Shift 1
483882,0126203001001,0126203001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,900,g,HYDM3100606,10-06-2023 11:59:47,B,Shift 1
483830,0126203001001,0126203001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,940,g,HYDM3100602,10-06-2023 04:38:48,A,Shift 2
483831,0126203001001,0126203001001,BAKING,BAKING,PITXMPL900G46,BREADBLAST04,HYD,STG04,940,g,HYDM3100603,10-06-2023 04:39:14,A,Shift 2
483832,0126449001001,0126449001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,948,g,HYDL3100602,10-06-2023 04:48:32,A,Shift 2
483833,0126449001001,0126449001001,BAKING,BAKING,LOAXMPL860G22,BREADBLAST06,HYD,STG06,944,g,HYDL3100603,10-06-2023 04:48:44,A,Shift 2
488894,0126918001001,0126918001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1260,g,HYDL3020705,02-07-2023 08:50:07,C,Shift 1
488895,0126918001001,0126918001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1255,g,HYDL3020706,02-07-2023 08:50:16,C,Shift 1
488907,0126846001001,0126846001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1268,g,HYDK3020703,02-07-2023 10:15:35,C,Shift 1
488908,0126846001001,0126846001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1266,g,HYDK3020704,02-07-2023 10:16:48,C,Shift 1
488911,0126921001001,0126921001001,BAKING,BAKING,PITXMPL800G43,BREADBLAST04,HYD,STG04,834,g,HYDM3020702,02-07-2023 10:33:49,C,Shift 1
488912,0126921001001,0126921001001,BAKING,BAKING,PITXMPL800G43,BREADBLAST04,HYD,STG04,844,g,HYDM3020703,02-07-2023 10:33:59,C,Shift 1
488936,0126921001001,0126921001001,BAKING,BAKING,PITXMPL800G43,BREADBLAST04,HYD,STG04,821,g,HYDM3020704,02-07-2023 14:24:07,C,Shift 1
488937,0126921001001,0126921001001,BAKING,BAKING,PITXMPL800G43,BREADBLAST04,HYD,STG04,818,g,HYDM3020705,02-07-2023 14:24:16,C,Shift 1
488932,0126918001001,0126918001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1165,g,HYDL3020707,02-07-2023 13:43:58,C,Shift 1
488933,0126918001001,0126918001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1175,g,HYDL3020708,02-07-2023 13:44:11,C,Shift 1
488949,0126846001001,0126846001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1317,g,HYDK3020705,02-07-2023 15:42:06,C,Shift 1
488950,0126846001001,0126846001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1327,g,HYDK3020706,02-07-2023 15:43:04,C,Shift 1
488967,0126918001001,0126918001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1230,g,HYDL3020709,02-07-2023 17:23:45,C,Shift 1
488968,0126918001001,0126918001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1226,g,HYDL3020710,02-07-2023 17:23:52,C,Shift 1
489007,0126846001001,0126846001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1356,g,HYDK3030700,03-07-2023 00:55:57,A,Shift 2
489008,0126846001001,0126846001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1360,g,HYDK3030701,03-07-2023 00:59:24,A,Shift 2
494659,0127311001001,0127311001001,BAKING,BAKING,PITXMPL480GRG29,BREADBLAST06,HYD,STG06,680,g,HYDL3290700,29-07-2023 00:14:11,D,Shift 2
494710,0126916001001,0126916001001,BAKING,BAKING,PITXMPL680G43,BREADBLAST07,HYD,STG07,593,g,HYDQ3290709,29-07-2023 05:26:13,D,Shift 2
494711,0126916001001,0126916001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST07,HYD,STG07,315,g,HYDQ3290710,29-07-2023 05:26:26,D,Shift 2
494712,0126916001001,0126916001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST07,HYD,STG07,287,g,HYDQ3290711,29-07-2023 05:26:36,D,Shift 2
494713,0127431001001,0127431001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,485,g,HYDM3290704,29-07-2023 05:27:12,D,Shift 2
494714,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,300,g,HYDM3290705,29-07-2023 05:27:29,D,Shift 2
